"sub"	"vax"	"choice"	"covid_vax_attitude"
302	"Novavax"	1	"Pro"
302	"BioNTech/Pfizer"	1	"Pro"
302	"CanSino Biologics"	0	"Pro"
302	"Bharat Biotech"	0	"Pro"
302	"AstraZeneca"	1	"Pro"
302	"Moderna"	1	"Pro"
302	"Sinovac"	1	"Pro"
302	"Johnson & Johnson"	1	"Pro"
303	"Novavax"	0	"Neutral"
303	"Moderna"	0	"Neutral"
303	"CanSino Biologics"	1	"Neutral"
303	"AstraZeneca"	0	"Neutral"
303	"Johnson & Johnson"	0	"Neutral"
303	"Sinovac"	0	"Neutral"
303	"BioNTech/Pfizer"	0	"Neutral"
303	"Bharat Biotech"	1	"Neutral"
304	"CanSino Biologics"	0	"Pro"
304	"BioNTech/Pfizer"	1	"Pro"
304	"Moderna"	1	"Pro"
304	"Novavax"	1	"Pro"
304	"Bharat Biotech"	1	"Pro"
304	"AstraZeneca"	1	"Pro"
304	"Johnson & Johnson"	1	"Pro"
304	"Sinovac"	0	"Pro"
305	"Bharat Biotech"	0	"Pro"
305	"Sinovac"	0	"Pro"
305	"Johnson & Johnson"	0	"Pro"
305	"BioNTech/Pfizer"	1	"Pro"
305	"Moderna"	1	"Pro"
305	"CanSino Biologics"	0	"Pro"
305	"Novavax"	1	"Pro"
305	"AstraZeneca"	1	"Pro"
306	"Sinovac"	0	"Neutral"
306	"BioNTech/Pfizer"	1	"Neutral"
306	"AstraZeneca"	0	"Neutral"
306	"CanSino Biologics"	1	"Neutral"
306	"Bharat Biotech"	1	"Neutral"
306	"Johnson & Johnson"	1	"Neutral"
306	"Moderna"	1	"Neutral"
306	"Novavax"	1	"Neutral"
307	"AstraZeneca"	0	"Anti"
307	"BioNTech/Pfizer"	0	"Anti"
307	"Bharat Biotech"	0	"Anti"
307	"Novavax"	0	"Anti"
307	"CanSino Biologics"	0	"Anti"
307	"Moderna"	0	"Anti"
307	"Sinovac"	0	"Anti"
307	"Johnson & Johnson"	0	"Anti"
308	"BioNTech/Pfizer"	1	"Pro"
308	"CanSino Biologics"	0	"Pro"
308	"Moderna"	1	"Pro"
308	"Bharat Biotech"	1	"Pro"
308	"Sinovac"	0	"Pro"
308	"Johnson & Johnson"	1	"Pro"
308	"AstraZeneca"	0	"Pro"
308	"Novavax"	0	"Pro"
309	"Novavax"	1	"Pro"
309	"Johnson & Johnson"	1	"Pro"
309	"AstraZeneca"	1	"Pro"
309	"Bharat Biotech"	0	"Pro"
309	"BioNTech/Pfizer"	0	"Pro"
309	"CanSino Biologics"	0	"Pro"
309	"Moderna"	1	"Pro"
309	"Sinovac"	0	"Pro"
310	"Sinovac"	0	"Pro"
310	"AstraZeneca"	1	"Pro"
310	"Novavax"	0	"Pro"
310	"Bharat Biotech"	1	"Pro"
310	"BioNTech/Pfizer"	1	"Pro"
310	"Moderna"	1	"Pro"
310	"Johnson & Johnson"	0	"Pro"
310	"CanSino Biologics"	0	"Pro"
311	"CanSino Biologics"	0	"Pro"
311	"Moderna"	1	"Pro"
311	"AstraZeneca"	0	"Pro"
311	"Sinovac"	0	"Pro"
311	"Johnson & Johnson"	0	"Pro"
311	"Novavax"	0	"Pro"
311	"Bharat Biotech"	0	"Pro"
311	"BioNTech/Pfizer"	1	"Pro"
312	"Sinovac"	0	"Neutral"
312	"BioNTech/Pfizer"	0	"Neutral"
312	"Novavax"	1	"Neutral"
312	"CanSino Biologics"	0	"Neutral"
312	"Moderna"	1	"Neutral"
312	"Johnson & Johnson"	1	"Neutral"
312	"AstraZeneca"	0	"Neutral"
312	"Bharat Biotech"	1	"Neutral"
313	"Bharat Biotech"	0	"Anti"
313	"BioNTech/Pfizer"	0	"Anti"
313	"CanSino Biologics"	0	"Anti"
313	"Novavax"	0	"Anti"
313	"Moderna"	0	"Anti"
313	"AstraZeneca"	0	"Anti"
313	"Sinovac"	0	"Anti"
313	"Johnson & Johnson"	0	"Anti"
314	"Moderna"	1	"Pro"
314	"Novavax"	0	"Pro"
314	"CanSino Biologics"	0	"Pro"
314	"BioNTech/Pfizer"	1	"Pro"
314	"Bharat Biotech"	1	"Pro"
314	"Sinovac"	0	"Pro"
314	"Johnson & Johnson"	1	"Pro"
314	"AstraZeneca"	0	"Pro"
315	"AstraZeneca"	0	"Pro"
315	"Johnson & Johnson"	0	"Pro"
315	"Sinovac"	0	"Pro"
315	"Novavax"	0	"Pro"
315	"Moderna"	1	"Pro"
315	"CanSino Biologics"	0	"Pro"
315	"Bharat Biotech"	1	"Pro"
315	"BioNTech/Pfizer"	1	"Pro"
316	"Moderna"	1	"Pro"
316	"Johnson & Johnson"	0	"Pro"
316	"AstraZeneca"	1	"Pro"
316	"Sinovac"	0	"Pro"
316	"CanSino Biologics"	0	"Pro"
316	"BioNTech/Pfizer"	1	"Pro"
316	"Bharat Biotech"	1	"Pro"
316	"Novavax"	0	"Pro"
317	"Moderna"	1	"Pro"
317	"AstraZeneca"	0	"Pro"
317	"Novavax"	1	"Pro"
317	"BioNTech/Pfizer"	1	"Pro"
317	"CanSino Biologics"	0	"Pro"
317	"Johnson & Johnson"	0	"Pro"
317	"Bharat Biotech"	0	"Pro"
317	"Sinovac"	0	"Pro"
318	"Sinovac"	1	"Pro"
318	"Johnson & Johnson"	1	"Pro"
318	"CanSino Biologics"	1	"Pro"
318	"Bharat Biotech"	1	"Pro"
318	"AstraZeneca"	1	"Pro"
318	"Novavax"	1	"Pro"
318	"Moderna"	1	"Pro"
318	"BioNTech/Pfizer"	1	"Pro"
319	"Novavax"	1	"Pro"
319	"Sinovac"	0	"Pro"
319	"Moderna"	1	"Pro"
319	"Bharat Biotech"	1	"Pro"
319	"CanSino Biologics"	0	"Pro"
319	"Johnson & Johnson"	1	"Pro"
319	"AstraZeneca"	1	"Pro"
319	"BioNTech/Pfizer"	1	"Pro"
320	"Bharat Biotech"	0	"Anti"
320	"AstraZeneca"	0	"Anti"
320	"Sinovac"	0	"Anti"
320	"Johnson & Johnson"	0	"Anti"
320	"BioNTech/Pfizer"	0	"Anti"
320	"Novavax"	0	"Anti"
320	"Moderna"	0	"Anti"
320	"CanSino Biologics"	0	"Anti"
321	"Sinovac"	0	"Pro"
321	"Johnson & Johnson"	1	"Pro"
321	"Novavax"	1	"Pro"
321	"Moderna"	1	"Pro"
321	"Bharat Biotech"	1	"Pro"
321	"BioNTech/Pfizer"	1	"Pro"
321	"AstraZeneca"	1	"Pro"
321	"CanSino Biologics"	0	"Pro"
322	"Novavax"	1	"Pro"
322	"Johnson & Johnson"	1	"Pro"
322	"BioNTech/Pfizer"	1	"Pro"
322	"Sinovac"	1	"Pro"
322	"Moderna"	1	"Pro"
322	"AstraZeneca"	1	"Pro"
322	"Bharat Biotech"	1	"Pro"
322	"CanSino Biologics"	1	"Pro"
323	"AstraZeneca"	1	"Neutral"
323	"Moderna"	1	"Neutral"
323	"Bharat Biotech"	1	"Neutral"
323	"BioNTech/Pfizer"	1	"Neutral"
323	"Novavax"	0	"Neutral"
323	"CanSino Biologics"	0	"Neutral"
323	"Johnson & Johnson"	0	"Neutral"
323	"Sinovac"	0	"Neutral"
324	"Bharat Biotech"	1	"Pro"
324	"Novavax"	0	"Pro"
324	"Sinovac"	0	"Pro"
324	"BioNTech/Pfizer"	1	"Pro"
324	"AstraZeneca"	0	"Pro"
324	"Johnson & Johnson"	0	"Pro"
324	"CanSino Biologics"	0	"Pro"
324	"Moderna"	1	"Pro"
325	"BioNTech/Pfizer"	1	"Pro"
325	"Bharat Biotech"	0	"Pro"
325	"Novavax"	0	"Pro"
325	"Sinovac"	0	"Pro"
325	"AstraZeneca"	0	"Pro"
325	"CanSino Biologics"	0	"Pro"
325	"Moderna"	1	"Pro"
325	"Johnson & Johnson"	0	"Pro"
326	"AstraZeneca"	1	"Pro"
326	"CanSino Biologics"	1	"Pro"
326	"Moderna"	1	"Pro"
326	"Bharat Biotech"	1	"Pro"
326	"Sinovac"	1	"Pro"
326	"BioNTech/Pfizer"	1	"Pro"
326	"Novavax"	1	"Pro"
326	"Johnson & Johnson"	1	"Pro"
327	"AstraZeneca"	0	"Pro"
327	"Bharat Biotech"	1	"Pro"
327	"Moderna"	0	"Pro"
327	"Novavax"	1	"Pro"
327	"Sinovac"	0	"Pro"
327	"Johnson & Johnson"	0	"Pro"
327	"BioNTech/Pfizer"	1	"Pro"
327	"CanSino Biologics"	0	"Pro"
328	"Moderna"	0	"Pro"
328	"Sinovac"	0	"Pro"
328	"CanSino Biologics"	0	"Pro"
328	"Johnson & Johnson"	0	"Pro"
328	"BioNTech/Pfizer"	0	"Pro"
328	"Bharat Biotech"	1	"Pro"
328	"Novavax"	0	"Pro"
328	"AstraZeneca"	0	"Pro"
329	"Novavax"	1	"Pro"
329	"Moderna"	1	"Pro"
329	"Sinovac"	1	"Pro"
329	"BioNTech/Pfizer"	1	"Pro"
329	"AstraZeneca"	1	"Pro"
329	"Johnson & Johnson"	1	"Pro"
329	"Bharat Biotech"	1	"Pro"
329	"CanSino Biologics"	0	"Pro"
330	"BioNTech/Pfizer"	1	"Pro"
330	"CanSino Biologics"	1	"Pro"
330	"Johnson & Johnson"	1	"Pro"
330	"Novavax"	1	"Pro"
330	"Bharat Biotech"	1	"Pro"
330	"Sinovac"	0	"Pro"
330	"AstraZeneca"	1	"Pro"
330	"Moderna"	1	"Pro"
331	"AstraZeneca"	0	"Pro"
331	"CanSino Biologics"	0	"Pro"
331	"Johnson & Johnson"	0	"Pro"
331	"Novavax"	0	"Pro"
331	"Moderna"	1	"Pro"
331	"BioNTech/Pfizer"	1	"Pro"
331	"Sinovac"	0	"Pro"
331	"Bharat Biotech"	1	"Pro"
332	"Moderna"	1	"Pro"
332	"BioNTech/Pfizer"	1	"Pro"
332	"CanSino Biologics"	1	"Pro"
332	"Bharat Biotech"	0	"Pro"
332	"AstraZeneca"	0	"Pro"
332	"Novavax"	0	"Pro"
332	"Johnson & Johnson"	0	"Pro"
332	"Sinovac"	0	"Pro"
333	"Johnson & Johnson"	1	"Pro"
333	"CanSino Biologics"	0	"Pro"
333	"Bharat Biotech"	1	"Pro"
333	"Sinovac"	0	"Pro"
333	"Novavax"	1	"Pro"
333	"BioNTech/Pfizer"	1	"Pro"
333	"Moderna"	1	"Pro"
333	"AstraZeneca"	1	"Pro"
334	"BioNTech/Pfizer"	1	"Pro"
334	"Novavax"	1	"Pro"
334	"CanSino Biologics"	1	"Pro"
334	"AstraZeneca"	1	"Pro"
334	"Sinovac"	1	"Pro"
334	"Johnson & Johnson"	1	"Pro"
334	"Bharat Biotech"	0	"Pro"
334	"Moderna"	1	"Pro"
335	"CanSino Biologics"	1	"Pro"
335	"Johnson & Johnson"	1	"Pro"
335	"AstraZeneca"	1	"Pro"
335	"Sinovac"	1	"Pro"
335	"Novavax"	1	"Pro"
335	"Moderna"	1	"Pro"
335	"BioNTech/Pfizer"	1	"Pro"
335	"Bharat Biotech"	1	"Pro"
336	"AstraZeneca"	1	"Pro"
336	"Bharat Biotech"	1	"Pro"
336	"Novavax"	1	"Pro"
336	"CanSino Biologics"	1	"Pro"
336	"Moderna"	1	"Pro"
336	"BioNTech/Pfizer"	1	"Pro"
336	"Sinovac"	1	"Pro"
336	"Johnson & Johnson"	1	"Pro"
337	"Johnson & Johnson"	1	"Pro"
337	"Sinovac"	1	"Pro"
337	"CanSino Biologics"	1	"Pro"
337	"Moderna"	1	"Pro"
337	"Novavax"	1	"Pro"
337	"BioNTech/Pfizer"	1	"Pro"
337	"Bharat Biotech"	1	"Pro"
337	"AstraZeneca"	1	"Pro"
338	"Moderna"	1	"Pro"
338	"AstraZeneca"	1	"Pro"
338	"Novavax"	1	"Pro"
338	"Bharat Biotech"	0	"Pro"
338	"Johnson & Johnson"	0	"Pro"
338	"BioNTech/Pfizer"	1	"Pro"
338	"CanSino Biologics"	0	"Pro"
338	"Sinovac"	0	"Pro"
339	"Moderna"	1	"Pro"
339	"BioNTech/Pfizer"	1	"Pro"
339	"AstraZeneca"	0	"Pro"
339	"Bharat Biotech"	0	"Pro"
339	"CanSino Biologics"	0	"Pro"
339	"Sinovac"	0	"Pro"
339	"Johnson & Johnson"	0	"Pro"
339	"Novavax"	0	"Pro"
340	"Sinovac"	1	"Pro"
340	"Johnson & Johnson"	1	"Pro"
340	"CanSino Biologics"	1	"Pro"
340	"Bharat Biotech"	1	"Pro"
340	"AstraZeneca"	1	"Pro"
340	"Novavax"	1	"Pro"
340	"BioNTech/Pfizer"	1	"Pro"
340	"Moderna"	1	"Pro"
341	"CanSino Biologics"	0	"Neutral"
341	"Bharat Biotech"	0	"Neutral"
341	"Johnson & Johnson"	0	"Neutral"
341	"AstraZeneca"	0	"Neutral"
341	"BioNTech/Pfizer"	0	"Neutral"
341	"Sinovac"	0	"Neutral"
341	"Novavax"	0	"Neutral"
341	"Moderna"	0	"Neutral"
342	"Bharat Biotech"	1	"Pro"
342	"CanSino Biologics"	0	"Pro"
342	"AstraZeneca"	1	"Pro"
342	"BioNTech/Pfizer"	1	"Pro"
342	"Moderna"	1	"Pro"
342	"Sinovac"	0	"Pro"
342	"Johnson & Johnson"	1	"Pro"
342	"Novavax"	1	"Pro"
343	"Sinovac"	0	"Neutral"
343	"AstraZeneca"	0	"Neutral"
343	"Bharat Biotech"	0	"Neutral"
343	"CanSino Biologics"	0	"Neutral"
343	"Moderna"	0	"Neutral"
343	"BioNTech/Pfizer"	0	"Neutral"
343	"Novavax"	0	"Neutral"
343	"Johnson & Johnson"	0	"Neutral"
344	"Johnson & Johnson"	1	"Pro"
344	"AstraZeneca"	1	"Pro"
344	"Novavax"	1	"Pro"
344	"Moderna"	1	"Pro"
344	"Bharat Biotech"	1	"Pro"
344	"CanSino Biologics"	0	"Pro"
344	"Sinovac"	0	"Pro"
344	"BioNTech/Pfizer"	1	"Pro"
345	"BioNTech/Pfizer"	1	"Pro"
345	"Johnson & Johnson"	1	"Pro"
345	"Moderna"	1	"Pro"
345	"Novavax"	1	"Pro"
345	"Bharat Biotech"	0	"Pro"
345	"CanSino Biologics"	0	"Pro"
345	"AstraZeneca"	1	"Pro"
345	"Sinovac"	0	"Pro"
346	"AstraZeneca"	1	"Pro"
346	"BioNTech/Pfizer"	1	"Pro"
346	"CanSino Biologics"	0	"Pro"
346	"Johnson & Johnson"	0	"Pro"
346	"Moderna"	1	"Pro"
346	"Novavax"	0	"Pro"
346	"Bharat Biotech"	1	"Pro"
346	"Sinovac"	0	"Pro"
347	"CanSino Biologics"	1	"Pro"
347	"Bharat Biotech"	1	"Pro"
347	"Moderna"	1	"Pro"
347	"Novavax"	1	"Pro"
347	"AstraZeneca"	1	"Pro"
347	"Johnson & Johnson"	1	"Pro"
347	"BioNTech/Pfizer"	1	"Pro"
347	"Sinovac"	1	"Pro"
348	"Johnson & Johnson"	1	"Pro"
348	"Novavax"	1	"Pro"
348	"Bharat Biotech"	1	"Pro"
348	"BioNTech/Pfizer"	1	"Pro"
348	"AstraZeneca"	1	"Pro"
348	"Moderna"	1	"Pro"
348	"CanSino Biologics"	0	"Pro"
348	"Sinovac"	0	"Pro"
349	"CanSino Biologics"	0	"Pro"
349	"AstraZeneca"	0	"Pro"
349	"Johnson & Johnson"	0	"Pro"
349	"BioNTech/Pfizer"	1	"Pro"
349	"Bharat Biotech"	1	"Pro"
349	"Novavax"	0	"Pro"
349	"Sinovac"	1	"Pro"
349	"Moderna"	1	"Pro"
350	"Moderna"	1	"Pro"
350	"BioNTech/Pfizer"	1	"Pro"
350	"Novavax"	1	"Pro"
350	"Johnson & Johnson"	1	"Pro"
350	"Sinovac"	1	"Pro"
350	"AstraZeneca"	1	"Pro"
350	"CanSino Biologics"	1	"Pro"
350	"Bharat Biotech"	1	"Pro"
351	"Bharat Biotech"	1	"Neutral"
351	"BioNTech/Pfizer"	0	"Neutral"
351	"Moderna"	0	"Neutral"
351	"Johnson & Johnson"	0	"Neutral"
351	"Novavax"	0	"Neutral"
351	"CanSino Biologics"	1	"Neutral"
351	"AstraZeneca"	1	"Neutral"
351	"Sinovac"	0	"Neutral"
352	"AstraZeneca"	1	"Pro"
352	"BioNTech/Pfizer"	1	"Pro"
352	"Johnson & Johnson"	0	"Pro"
352	"Novavax"	0	"Pro"
352	"Sinovac"	0	"Pro"
352	"Moderna"	1	"Pro"
352	"Bharat Biotech"	1	"Pro"
352	"CanSino Biologics"	0	"Pro"
353	"Bharat Biotech"	1	"Pro"
353	"Moderna"	1	"Pro"
353	"Johnson & Johnson"	1	"Pro"
353	"BioNTech/Pfizer"	1	"Pro"
353	"AstraZeneca"	1	"Pro"
353	"Sinovac"	0	"Pro"
353	"CanSino Biologics"	1	"Pro"
353	"Novavax"	1	"Pro"
354	"Bharat Biotech"	1	"Pro"
354	"Sinovac"	1	"Pro"
354	"AstraZeneca"	1	"Pro"
354	"Moderna"	1	"Pro"
354	"Novavax"	1	"Pro"
354	"Johnson & Johnson"	1	"Pro"
354	"CanSino Biologics"	1	"Pro"
354	"BioNTech/Pfizer"	1	"Pro"
355	"AstraZeneca"	1	"Neutral"
355	"Sinovac"	0	"Neutral"
355	"BioNTech/Pfizer"	0	"Neutral"
355	"CanSino Biologics"	0	"Neutral"
355	"Bharat Biotech"	0	"Neutral"
355	"Novavax"	0	"Neutral"
355	"Johnson & Johnson"	0	"Neutral"
355	"Moderna"	0	"Neutral"
356	"Johnson & Johnson"	1	"Pro"
356	"Bharat Biotech"	1	"Pro"
356	"Sinovac"	1	"Pro"
356	"CanSino Biologics"	1	"Pro"
356	"AstraZeneca"	1	"Pro"
356	"BioNTech/Pfizer"	1	"Pro"
356	"Moderna"	1	"Pro"
356	"Novavax"	1	"Pro"
357	"CanSino Biologics"	1	"Pro"
357	"Bharat Biotech"	1	"Pro"
357	"Sinovac"	1	"Pro"
357	"Moderna"	1	"Pro"
357	"Novavax"	1	"Pro"
357	"AstraZeneca"	1	"Pro"
357	"Johnson & Johnson"	1	"Pro"
357	"BioNTech/Pfizer"	1	"Pro"
358	"Johnson & Johnson"	1	"Pro"
358	"BioNTech/Pfizer"	1	"Pro"
358	"Moderna"	1	"Pro"
358	"CanSino Biologics"	0	"Pro"
358	"AstraZeneca"	1	"Pro"
358	"Novavax"	1	"Pro"
358	"Bharat Biotech"	1	"Pro"
358	"Sinovac"	0	"Pro"
359	"Moderna"	1	"Pro"
359	"Novavax"	0	"Pro"
359	"CanSino Biologics"	0	"Pro"
359	"AstraZeneca"	1	"Pro"
359	"Bharat Biotech"	1	"Pro"
359	"Sinovac"	0	"Pro"
359	"BioNTech/Pfizer"	1	"Pro"
359	"Johnson & Johnson"	0	"Pro"
360	"Johnson & Johnson"	0	"Pro"
360	"Novavax"	1	"Pro"
360	"BioNTech/Pfizer"	0	"Pro"
360	"Moderna"	0	"Pro"
360	"Bharat Biotech"	1	"Pro"
360	"CanSino Biologics"	0	"Pro"
360	"AstraZeneca"	1	"Pro"
360	"Sinovac"	0	"Pro"
361	"Moderna"	1	"Pro"
361	"Novavax"	0	"Pro"
361	"CanSino Biologics"	0	"Pro"
361	"AstraZeneca"	1	"Pro"
361	"Bharat Biotech"	1	"Pro"
361	"BioNTech/Pfizer"	1	"Pro"
361	"Sinovac"	0	"Pro"
361	"Johnson & Johnson"	1	"Pro"
362	"AstraZeneca"	0	"Neutral"
362	"CanSino Biologics"	0	"Neutral"
362	"Novavax"	0	"Neutral"
362	"Johnson & Johnson"	1	"Neutral"
362	"Bharat Biotech"	1	"Neutral"
362	"Sinovac"	0	"Neutral"
362	"BioNTech/Pfizer"	0	"Neutral"
362	"Moderna"	1	"Neutral"
363	"Sinovac"	0	"Pro"
363	"Novavax"	0	"Pro"
363	"Bharat Biotech"	1	"Pro"
363	"Moderna"	1	"Pro"
363	"CanSino Biologics"	0	"Pro"
363	"Johnson & Johnson"	0	"Pro"
363	"AstraZeneca"	1	"Pro"
363	"BioNTech/Pfizer"	1	"Pro"
364	"Moderna"	0	"Pro"
364	"CanSino Biologics"	0	"Pro"
364	"Novavax"	1	"Pro"
364	"Johnson & Johnson"	1	"Pro"
364	"Bharat Biotech"	1	"Pro"
364	"Sinovac"	0	"Pro"
364	"AstraZeneca"	1	"Pro"
364	"BioNTech/Pfizer"	1	"Pro"
365	"AstraZeneca"	1	"Pro"
365	"Moderna"	0	"Pro"
365	"CanSino Biologics"	0	"Pro"
365	"BioNTech/Pfizer"	1	"Pro"
365	"Bharat Biotech"	1	"Pro"
365	"Johnson & Johnson"	0	"Pro"
365	"Sinovac"	0	"Pro"
365	"Novavax"	1	"Pro"
366	"Sinovac"	0	"Pro"
366	"BioNTech/Pfizer"	1	"Pro"
366	"CanSino Biologics"	0	"Pro"
366	"Bharat Biotech"	1	"Pro"
366	"Johnson & Johnson"	1	"Pro"
366	"Moderna"	1	"Pro"
366	"AstraZeneca"	1	"Pro"
366	"Novavax"	0	"Pro"
367	"Novavax"	1	"Pro"
367	"BioNTech/Pfizer"	1	"Pro"
367	"CanSino Biologics"	0	"Pro"
367	"Johnson & Johnson"	1	"Pro"
367	"AstraZeneca"	1	"Pro"
367	"Sinovac"	0	"Pro"
367	"Bharat Biotech"	0	"Pro"
367	"Moderna"	1	"Pro"
368	"Bharat Biotech"	0	"Neutral"
368	"AstraZeneca"	0	"Neutral"
368	"Novavax"	0	"Neutral"
368	"CanSino Biologics"	0	"Neutral"
368	"Moderna"	0	"Neutral"
368	"Johnson & Johnson"	0	"Neutral"
368	"Sinovac"	0	"Neutral"
368	"BioNTech/Pfizer"	0	"Neutral"
369	"Novavax"	1	"Pro"
369	"Bharat Biotech"	1	"Pro"
369	"Sinovac"	0	"Pro"
369	"Moderna"	1	"Pro"
369	"BioNTech/Pfizer"	1	"Pro"
369	"Johnson & Johnson"	0	"Pro"
369	"CanSino Biologics"	0	"Pro"
369	"AstraZeneca"	0	"Pro"
370	"BioNTech/Pfizer"	0	"Anti"
370	"AstraZeneca"	0	"Anti"
370	"Johnson & Johnson"	0	"Anti"
370	"Moderna"	0	"Anti"
370	"Sinovac"	0	"Anti"
370	"Bharat Biotech"	0	"Anti"
370	"Novavax"	0	"Anti"
370	"CanSino Biologics"	0	"Anti"
371	"Moderna"	0	"Neutral"
371	"Sinovac"	0	"Neutral"
371	"Johnson & Johnson"	0	"Neutral"
371	"Novavax"	1	"Neutral"
371	"BioNTech/Pfizer"	1	"Neutral"
371	"CanSino Biologics"	0	"Neutral"
371	"Bharat Biotech"	1	"Neutral"
371	"AstraZeneca"	0	"Neutral"
372	"Sinovac"	1	"Pro"
372	"Johnson & Johnson"	1	"Pro"
372	"Bharat Biotech"	1	"Pro"
372	"CanSino Biologics"	1	"Pro"
372	"AstraZeneca"	1	"Pro"
372	"Moderna"	1	"Pro"
372	"BioNTech/Pfizer"	1	"Pro"
372	"Novavax"	1	"Pro"
373	"Sinovac"	0	"Pro"
373	"Bharat Biotech"	1	"Pro"
373	"Novavax"	1	"Pro"
373	"Johnson & Johnson"	0	"Pro"
373	"BioNTech/Pfizer"	1	"Pro"
373	"AstraZeneca"	1	"Pro"
373	"Moderna"	1	"Pro"
373	"CanSino Biologics"	0	"Pro"
374	"BioNTech/Pfizer"	1	"Pro"
374	"Novavax"	1	"Pro"
374	"Bharat Biotech"	1	"Pro"
374	"Sinovac"	0	"Pro"
374	"Moderna"	1	"Pro"
374	"CanSino Biologics"	0	"Pro"
374	"AstraZeneca"	1	"Pro"
374	"Johnson & Johnson"	0	"Pro"
375	"AstraZeneca"	1	"Pro"
375	"Bharat Biotech"	1	"Pro"
375	"Moderna"	1	"Pro"
375	"BioNTech/Pfizer"	1	"Pro"
375	"Sinovac"	1	"Pro"
375	"Novavax"	1	"Pro"
375	"CanSino Biologics"	0	"Pro"
375	"Johnson & Johnson"	1	"Pro"
376	"Sinovac"	1	"Neutral"
376	"Johnson & Johnson"	0	"Neutral"
376	"Novavax"	1	"Neutral"
376	"CanSino Biologics"	1	"Neutral"
376	"Moderna"	0	"Neutral"
376	"Bharat Biotech"	1	"Neutral"
376	"AstraZeneca"	0	"Neutral"
376	"BioNTech/Pfizer"	0	"Neutral"
377	"CanSino Biologics"	0	"Anti"
377	"Sinovac"	0	"Anti"
377	"Bharat Biotech"	1	"Anti"
377	"Johnson & Johnson"	0	"Anti"
377	"AstraZeneca"	0	"Anti"
377	"Moderna"	0	"Anti"
377	"Novavax"	0	"Anti"
377	"BioNTech/Pfizer"	0	"Anti"
378	"BioNTech/Pfizer"	1	"Pro"
378	"AstraZeneca"	0	"Pro"
378	"Bharat Biotech"	0	"Pro"
378	"Johnson & Johnson"	0	"Pro"
378	"Novavax"	0	"Pro"
378	"Moderna"	1	"Pro"
378	"CanSino Biologics"	0	"Pro"
378	"Sinovac"	0	"Pro"
379	"Novavax"	0	"Pro"
379	"AstraZeneca"	0	"Pro"
379	"CanSino Biologics"	0	"Pro"
379	"BioNTech/Pfizer"	1	"Pro"
379	"Moderna"	0	"Pro"
379	"Johnson & Johnson"	0	"Pro"
379	"Sinovac"	0	"Pro"
379	"Bharat Biotech"	0	"Pro"
380	"Johnson & Johnson"	0	"Pro"
380	"Bharat Biotech"	1	"Pro"
380	"AstraZeneca"	0	"Pro"
380	"Moderna"	0	"Pro"
380	"CanSino Biologics"	0	"Pro"
380	"Sinovac"	0	"Pro"
380	"BioNTech/Pfizer"	1	"Pro"
380	"Novavax"	0	"Pro"
381	"BioNTech/Pfizer"	1	"Neutral"
381	"CanSino Biologics"	0	"Neutral"
381	"AstraZeneca"	0	"Neutral"
381	"Sinovac"	0	"Neutral"
381	"Novavax"	1	"Neutral"
381	"Bharat Biotech"	1	"Neutral"
381	"Johnson & Johnson"	0	"Neutral"
381	"Moderna"	1	"Neutral"
382	"Sinovac"	0	"Neutral"
382	"Moderna"	0	"Neutral"
382	"BioNTech/Pfizer"	0	"Neutral"
382	"Johnson & Johnson"	0	"Neutral"
382	"Bharat Biotech"	1	"Neutral"
382	"CanSino Biologics"	0	"Neutral"
382	"Novavax"	0	"Neutral"
382	"AstraZeneca"	0	"Neutral"
383	"BioNTech/Pfizer"	1	"Pro"
383	"CanSino Biologics"	0	"Pro"
383	"Bharat Biotech"	1	"Pro"
383	"Johnson & Johnson"	0	"Pro"
383	"Sinovac"	0	"Pro"
383	"Moderna"	1	"Pro"
383	"Novavax"	1	"Pro"
383	"AstraZeneca"	0	"Pro"
384	"AstraZeneca"	1	"Anti"
384	"BioNTech/Pfizer"	0	"Anti"
384	"Moderna"	0	"Anti"
384	"Novavax"	1	"Anti"
384	"Johnson & Johnson"	0	"Anti"
384	"CanSino Biologics"	0	"Anti"
384	"Bharat Biotech"	1	"Anti"
384	"Sinovac"	0	"Anti"
385	"CanSino Biologics"	0	"Anti"
385	"Sinovac"	0	"Anti"
385	"Johnson & Johnson"	0	"Anti"
385	"BioNTech/Pfizer"	0	"Anti"
385	"AstraZeneca"	0	"Anti"
385	"Moderna"	0	"Anti"
385	"Novavax"	0	"Anti"
385	"Bharat Biotech"	0	"Anti"
386	"Bharat Biotech"	0	"Pro"
386	"Novavax"	1	"Pro"
386	"BioNTech/Pfizer"	0	"Pro"
386	"CanSino Biologics"	0	"Pro"
386	"Johnson & Johnson"	0	"Pro"
386	"Sinovac"	0	"Pro"
386	"AstraZeneca"	1	"Pro"
386	"Moderna"	1	"Pro"
387	"Johnson & Johnson"	0	"Pro"
387	"AstraZeneca"	1	"Pro"
387	"Moderna"	1	"Pro"
387	"Novavax"	1	"Pro"
387	"Bharat Biotech"	1	"Pro"
387	"CanSino Biologics"	1	"Pro"
387	"BioNTech/Pfizer"	1	"Pro"
387	"Sinovac"	0	"Pro"
388	"CanSino Biologics"	0	"Pro"
388	"BioNTech/Pfizer"	1	"Pro"
388	"Johnson & Johnson"	0	"Pro"
388	"Bharat Biotech"	1	"Pro"
